city_name,date,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
Bais,2024-08-21,1.375,312.50875,0.030000000000000002,2.94375,23.62375,0.5975,6.80625,7.8462499999999995,6.13
Bais,2024-08-22,1.125,296.235,0.0275,2.575,26.9675,0.7012499999999999,6.83375,7.925,4.2775
Bais,2024-08-23,1.5,366.33,0.105,4.8412500000000005,18.6975,0.9299999999999999,8.88625,10.19875,9.855
Bais,2024-08-24,1.0,298.32125,0.01625,1.62,20.54375,0.21875,3.7575,4.235,2.1925
Bais,2024-08-25,1.0,257.4325,0.02,0.8887499999999999,12.2825,0.155,1.395,1.7149999999999999,1.00625
Bais,2024-08-26,1.0,271.2025,0.025,1.00875,11.78,0.17875,1.79,2.16,1.045
Bais,2024-08-27,1.0,267.44625,0.03125,1.0425,10.60625,0.22375,2.01375,2.39,1.2075
Bais,2024-08-28,1.0,266.19625,0.025,0.7875,9.61125,0.1925,1.52125,1.8625,0.875
Bais,2024-08-29,1.0,247.83625,0.01875,0.9025,12.39625,0.16125,1.46125,1.78125,0.9112499999999999
Bais,2024-08-30,1.0,272.8725,0.025,1.32625,11.92625,0.31125,2.48125,3.0387500000000003,1.49
Bais,2024-08-31,1.0,314.595,0.045,2.5949999999999998,16.96625,0.4,4.24625,4.952500000000001,4.09
Balanga,2024-08-01,1.5,510.6925,1.54125,12.065,17.06625,3.35875,10.545,12.385,6.5024999999999995
Balanga,2024-08-02,1.625,543.2375,1.02875,13.0025,21.34,3.7975,13.2325,15.7275,6.1925
Balanga,2024-08-03,2.375,596.22625,0.475,13.82125,34.027499999999996,4.16875,22.5775,24.65,7.44875
Balanga,2024-08-04,1.375,392.6175,0.48625,6.24,24.0625,1.93875,6.75375,7.922499999999999,3.34125
Balanga,2024-08-05,1.0,356.3175,0.185,5.6450000000000005,29.325,1.27125,4.0675,5.077500000000001,1.66375
Balanga,2024-08-06,1.0,332.11875,0.0925,4.6925,28.30875,1.0162499999999999,3.62375,4.4,1.3475000000000001
Balanga,2024-08-07,1.0,308.75125,0.0925,3.33125,31.2925,0.795,2.83,3.6225,0.9125
Balanga,2024-08-08,1.0,315.01125,0.09000000000000001,3.69125,29.66125,0.845,3.35,4.1125,0.8262499999999999
Balanga,2024-08-09,1.0,289.1425,0.0525,3.49625,30.555,0.8175,1.99,2.7625,0.73125
Balanga,2024-08-10,1.0,276.20875,0.1,3.2725,24.87625,0.81,1.96,2.61875,0.7625
Balanga,2024-08-11,1.0,308.7525,0.1375,3.25375,19.89375,0.8262499999999999,3.2112499999999997,4.285,0.9762500000000001
Balanga,2024-08-12,1.0,320.4375,0.2525,4.32625,12.9075,1.09375,3.8812499999999996,5.2524999999999995,1.045
Balanga,2024-08-13,1.0,356.73375,0.94875,4.6375,9.15625,1.2075,4.62,6.41625,1.46875
Balanga,2024-08-14,1.0,360.49,1.05375,5.535,10.588750000000001,1.2974999999999999,4.75,6.4275,1.5375
Balanga,2024-08-15,1.0,379.6825,0.87625,6.21375,10.52125,1.4537499999999999,4.805,6.125,1.9100000000000001
Balanga,2024-08-16,1.375,466.46625,2.19875,8.811250000000001,13.76,2.51,7.6325,9.105,5.88375
Balanga,2024-08-17,1.625,471.055,2.265,9.50375,16.79375,2.78875,9.8475,12.0525,5.38
Balanga,2024-08-18,1.75,526.13,1.2550000000000001,13.53875,24.9175,4.04375,14.7975,17.59875,10.695
Balanga,2024-08-19,3.625,862.0025,0.05625,18.96875,28.98,5.296250000000001,45.6625,51.3775,6.3999999999999995
Balanga,2024-08-20,4.375,846.1487500000001,0.18625,13.86625,74.47749999999999,7.75875,73.62,81.1325,3.41125
Balanga,2024-08-21,4.125,908.73125,0.02875,12.55375,66.74249999999999,6.415,94.0975,100.74625,4.6175
Balanga,2024-08-22,2.875,636.28,0.23,9.085,44.81875,3.6525,33.47625,37.905,3.4425
Balanga,2024-08-23,2.125,571.1925,0.20875000000000002,9.655000000000001,27.6275,2.985,18.818749999999998,23.25125,3.14125
Balanga,2024-08-24,2.625,566.60125,0.22874999999999998,9.65,51.957499999999996,3.41,30.80125,36.285,6.15375
Balanga,2024-08-25,2.625,636.69625,0.09625,10.84,39.786249999999995,3.5175,36.28,39.37625,5.90125
Balanga,2024-08-26,1.375,473.97625,0.10875,10.7675,24.4325,2.14875,10.82375,11.8575,6.0575
Balanga,2024-08-27,1.0,315.01,0.18875,4.62875,20.21,0.99375,3.61,4.3812500000000005,2.225
Balanga,2024-08-28,1.0,318.35,0.10625,3.9275,27.93875,0.85375,2.47375,3.1399999999999997,1.23625
Balanga,2024-08-29,1.0,342.54875,0.13375,4.109999999999999,24.4425,0.83125,3.715,4.3725000000000005,1.43
Balanga,2024-08-30,1.125,346.30375,0.16875,4.81875,29.615,0.99625,6.99375,7.8875,1.575
Balanga,2024-08-31,1.625,466.05,0.31875000000000003,10.16375,24.80375,2.52875,9.67,12.02375,4.0325
Batac City,2024-08-01,1.0,244.49875,0.015,0.5125,39.4275,0.18875,1.2475,1.48875,0.14125000000000001
Batac City,2024-08-02,1.0,257.01625,0.01625,0.8,42.155,0.33125,1.815,2.385,0.275
Batac City,2024-08-03,1.125,270.3675,0.01875,1.00125,49.39875,0.33625,2.3175,2.71875,0.44125
Batac City,2024-08-04,1.125,253.26125000000002,0.01,0.82875,56.3275,0.355,2.4450000000000003,3.06,0.33125
Batac City,2024-08-05,1.25,267.03125,0.02,0.8175,52.4825,0.325,5.60375,6.01625,0.25
Batac City,2024-08-06,1.125,268.69875,0.00875,0.62875,54.00125,0.235,4.65125,5.0475,0.11875000000000001
Batac City,2024-08-07,1.125,262.02375,0.02125,0.57875,50.0225,0.21,1.66625,1.93625,0.0825
Batac City,2024-08-08,1.0,287.47375,0.0175,0.65375,42.55625,0.175,2.235,2.47125,0.0575
Batac City,2024-08-09,1.0,291.645,0.00875,0.8575,45.42,0.18375,1.77375,2.01,0.0825
Batac City,2024-08-10,1.0,266.6125,0.018750000000000003,0.625,47.88,0.21375,2.4699999999999998,3.0675,0.06375
Batac City,2024-08-11,1.0,260.355,0.03875,0.67,43.362500000000004,0.20375000000000001,1.65125,1.9375,0.1225
Batac City,2024-08-12,1.0,265.36125,0.02625,0.70125,32.40875,0.17,2.1675,2.4362500000000002,0.095
Batac City,2024-08-13,1.0,262.43875,0.02375,1.025,23.93625,0.1275,1.5,1.6425,0.075
Batac City,2024-08-14,1.0,262.02250000000004,0.00375,0.59625,33.707499999999996,0.1225,1.43375,1.60375,0.09625
Batac City,2024-08-15,1.0,274.1225,0.00875,0.54125,43.2725,0.15,1.39875,1.6075,0.07625
Batac City,2024-08-16,1.0,254.93,0.01625,0.45625,29.169999999999998,0.185,1.2775,2.055,0.11875
Batac City,2024-08-17,1.0,251.5925,0.02375,0.4525,27.5375,0.26375,1.9875,3.0637499999999998,0.14875
Batac City,2024-08-18,1.0,250.34125,0.01625,0.67125,31.56375,0.29875,2.5625,3.46375,0.4225
Batac City,2024-08-19,1.0,243.24625,0.015,0.62375,28.92375,0.29375,1.49,2.2225,0.3825
Batac City,2024-08-20,1.375,287.05625,0.01875,0.95875,45.6425,0.44875,8.50375,9.67875,0.49624999999999997
Batac City,2024-08-21,2.375,356.32,0.00375,1.94625,80.91375,0.915,22.1925,23.01125,1.3675
Batac City,2024-08-22,1.5,311.25625,0.0175,1.66125,46.605,0.44625000000000004,8.9,9.2925,1.23375
Batac City,2024-08-23,1.0,267.44625,0.027500000000000004,1.10375,29.25875,0.31875,3.69625,4.0575,1.1912500000000001
Batac City,2024-08-24,1.0,277.46000000000004,0.0275,2.07625,32.0525,0.51875,4.4225,5.0475,2.3675
Batac City,2024-08-25,1.375,292.06375,0.02,1.17,51.4975,0.31125,8.43,8.68375,0.525
Batac City,2024-08-26,1.0,259.10249999999996,0.01375,0.9025000000000001,51.00625,0.2625,5.8825,6.09125,0.70625
Batac City,2024-08-27,1.5,278.92125,0.0175,0.7362500000000001,60.52875,0.2625,7.507499999999999,7.775,0.47375
Batac City,2024-08-28,2.0,265.77875,0.045,0.9475,74.03,0.7325,8.89125,9.3825,0.09625
Batac City,2024-08-29,1.5,304.58,0.1225,2.20875,67.6825,0.73,12.1225,12.38,0.07875
Batac City,2024-08-30,2.0,330.86625,0.02375,2.0625,66.88,0.5675,10.92875,11.33,0.7625
Batac City,2024-08-31,2.0,384.2725,0.0275,2.40125,59.098749999999995,0.73875,11.675,12.21375,0.80625
Batangas City,2024-08-01,1.125,329.19625,0.375,10.7575,26.1525,6.9825,5.91375,7.3975,3.40375
Batangas City,2024-08-02,2.0,500.26250000000005,2.4075,24.325,30.1675,14.84125,14.46375,17.3475,10.01875
Batangas City,2024-08-03,1.5,343.38124999999997,0.28750000000000003,12.40875,46.02125,9.285,8.86875,10.34875,4.03125
Batangas City,2024-08-04,1.0,272.0375,0.2225,4.48,33.17,3.13375,1.74125,2.29375,1.27375
Batangas City,2024-08-05,1.0,265.36,0.03125,2.68,37.105,1.44375,0.9475,1.2425,0.58375
Batangas City,2024-08-06,1.0,275.37375,0.03125,2.525,43.54125,1.3587500000000001,0.95,1.2725,0.5349999999999999
Batangas City,2024-08-07,1.0,275.37375,0.08499999999999999,2.85375,34.1975,1.66625,1.15125,1.615,0.78125
Batangas City,2024-08-08,1.0,279.96375,0.0625,2.6,26.0625,1.4537499999999999,1.125,1.52125,0.65875
Batangas City,2024-08-09,1.0,269.1175,0.0825,2.33,27.36,1.35,1.095,1.54875,0.545
Batangas City,2024-08-10,1.0,245.74875,0.0825,1.90125,24.83,1.095,1.01875,1.37625,0.54625
Batangas City,2024-08-11,1.0,256.59875,0.14375000000000002,1.8925,22.958750000000002,1.2975,1.01875,1.4325,0.625
Batangas City,2024-08-12,1.0,251.59125,0.11,2.32,24.005,1.51125,1.505,2.1475,0.645
Batangas City,2024-08-13,1.0,243.24875,0.15875,3.0612500000000002,19.96125,2.1237500000000002,1.41375,2.0725,0.72125
Batangas City,2024-08-14,1.0,267.86375,0.225,4.83625,14.105,3.42,2.0275,3.02,1.00125
Batangas City,2024-08-15,1.0,275.375,0.1825,5.14875,19.625,3.38625,2.09875,2.89,1.31625
Batangas City,2024-08-16,1.125,340.87875,1.1575,12.14,12.61875,8.1225,5.82,7.335,4.6875
Batangas City,2024-08-17,1.5,365.08,3.07875,14.68875,21.58375,12.25625,10.1025,11.96375,6.90375
Batangas City,2024-08-18,1.875,408.47125,0.62,19.05875,29.84875,13.63375,11.93,13.52125,7.0675
Batangas City,2024-08-19,2.375,617.50375,0.37125,29.213749999999997,25.721249999999998,15.9725,27.72,30.455,11.2275
Batangas City,2024-08-20,1.5,431.8375,1.00625,17.7325,23.41,10.05875,10.80125,13.1325,6.63875
Batangas City,2024-08-21,2.25,460.625,1.3075,24.20625,24.79875,12.73375,18.56375,20.916249999999998,8.03125
Batangas City,2024-08-22,3.25,757.2775,1.0775,34.1225,43.66,16.94375,42.59625,48.713750000000005,9.942499999999999
Batangas City,2024-08-23,2.375,534.05875,1.70125,32.81625,20.5975,17.52375,22.0325,25.335,9.69125
Batangas City,2024-08-24,2.625,568.68875,1.785,37.27125,38.628750000000004,20.57875,28.66375,31.423750000000002,11.504999999999999
Batangas City,2024-08-25,1.375,317.51375,0.42624999999999996,11.77125,30.62375,6.80375,8.2925,9.28625,5.27
Batangas City,2024-08-26,1.5,341.71625,0.2025,8.7125,34.31,5.92,7.1175,7.9575000000000005,3.5975
Batangas City,2024-08-27,1.0,263.27250000000004,0.09375,3.3600000000000003,27.4275,1.82625,0.98875,1.3375,0.795
Batangas City,2024-08-28,1.0,339.21,0.10875,3.40875,41.53,2.02,1.7125,2.08375,0.67625
Batangas City,2024-08-29,1.25,364.24625000000003,0.14875,6.362500000000001,52.2575,3.64,2.75375,3.3137499999999998,1.155
Batangas City,2024-08-30,1.125,345.0525,0.14,10.2475,29.951249999999998,5.6875,4.35875,5.49375,4.195
Batangas City,2024-08-31,1.875,504.435,0.79125,21.5075,27.03125,10.7375,15.4275,17.400000000000002,6.97375
Bayawan,2024-08-01,1.375,326.695,0.02625,2.95875,22.57375,0.6725,6.705,7.23,4.15
Bayawan,2024-08-02,1.25,313.75875,0.06375,3.67,14.61125,0.6775,4.80625,5.3,4.78875
Bayawan,2024-08-03,1.0,248.6725,0.01375,0.9275,19.245,0.18875,0.89875,1.03,1.00125
Bayawan,2024-08-04,1.0,244.4975,0.0225,1.0625,17.076249999999998,0.20124999999999998,0.945,1.125,1.3525
Bayawan,2024-08-05,1.0,267.865,0.01375,0.83875,18.82,0.17,0.83625,1.0462500000000001,0.8475
Bayawan,2024-08-06,1.0,273.70625,0.02,1.21,16.4825,0.23125,1.2675,1.61875,1.115
Bayawan,2024-08-07,1.0,302.9125,0.0675,2.83625,15.73625,0.46875,3.44375,3.95,3.71625
Bayawan,2024-08-08,1.0,269.1175,0.052500000000000005,2.65125,16.855,0.455,2.6325,3.11125,3.69375
Bayawan,2024-08-09,1.0,256.18125,0.0275,1.80125,17.34375,0.38625,1.73,1.97375,2.56875
Bayawan,2024-08-10,1.0,261.60625,0.05125,2.1412500000000003,14.450000000000001,0.34125,2.525,3.0175,3.02375
Bayawan,2024-08-11,1.0,274.12125,0.05375,3.015,17.11,0.475,2.835,3.58125,4.5175
Bayawan,2024-08-12,1.0,239.07375000000002,0.02,1.335,21.905,0.25,1.46,1.73125,1.95875
Bayawan,2024-08-13,1.0,255.34625,0.04125,2.4275,17.32125,0.46875,2.29,2.61125,3.1449999999999996
Bayawan,2024-08-14,1.0,278.71125,0.0525,3.55875,14.685,0.615,3.45,3.9275,4.98875
Bayawan,2024-08-15,1.25,316.67875000000004,0.08875000000000001,4.38875,18.333750000000002,0.77,4.9,5.6125,6.58
Bayawan,2024-08-16,1.125,322.93875,0.042499999999999996,4.345000000000001,22.765,0.78875,5.279999999999999,5.9425,6.043749999999999
Bayawan,2024-08-17,1.375,340.46375,0.01875,2.665,34.8025,0.6325000000000001,9.24125,9.85125,3.035
Bayawan,2024-08-18,1.75,369.2525,0.03875,4.105,30.3,1.03625,11.5275,12.1075,5.73
Bayawan,2024-08-19,1.5,338.37625,0.0375,4.6225000000000005,26.05125,1.01375,9.123750000000001,9.75,5.45625
Bayawan,2024-08-20,1.875,372.1725,0.06875,4.51,36.16,1.02125,13.205,14.13375,6.6375
Bayawan,2024-08-21,1.5,376.76375,0.026250000000000002,4.6925,27.695,0.93625,11.4125,12.18375,5.6425
Bayawan,2024-08-22,1.25,317.9325,0.02125,3.2975000000000003,29.9525,0.73375,7.665,8.37125,2.5975
Bayawan,2024-08-23,1.0,286.64,0.0125,2.46,29.358749999999997,0.42625,3.99,4.2524999999999995,2.4975
Bayawan,2024-08-24,1.0,281.6325,0.00375,1.06125,27.44875,0.17,2.2287500000000002,2.42375,1.5425
Bayawan,2024-08-25,1.0,252.425,0.01125,0.565,15.11125,0.11625,0.84625,1.09875,0.5
Bayawan,2024-08-26,1.0,267.44625,0.01625,0.7875,13.99375,0.14125,1.18,1.455,0.7775
Bayawan,2024-08-27,1.0,268.28125,0.02625,0.6587500000000001,13.221250000000001,0.16625,1.2375,1.45,0.73875
Bayawan,2024-08-28,1.0,264.52500000000003,0.017499999999999998,0.49,11.27875,0.13375,0.94,1.22625,0.45999999999999996
Bayawan,2024-08-29,1.0,245.3325,0.015,0.58125,15.254999999999999,0.1375,0.99625,1.2625,0.50125
Bayawan,2024-08-30,1.0,267.03125,0.0125,1.08625,16.40625,0.25,1.5975000000000001,1.8475000000000001,0.91125
Bayawan,2024-08-31,1.0,280.38,0.02375,1.4375,20.1725,0.2475,1.8875,2.1037500000000002,1.44875
Baybay,2024-08-01,1.875,306.25,0.01625,1.32625,54.5825,14.453750000000001,12.674999999999999,13.00875,0.10750000000000001
Baybay,2024-08-02,2.375,383.43875,0.026250000000000002,1.28,51.76625,19.55125,22.8875,23.375,0.19125
Baybay,2024-08-03,2.75,418.0675,0.02,1.16,63.39,19.51875,33.89125,34.36625,0.1175
Baybay,2024-08-04,1.375,322.9375,0.026250000000000002,0.99375,55.525,10.9975,9.34875,9.61,0.22874999999999998
Baybay,2024-08-05,1.0,277.45875,0.01875,0.88125,33.93125,8.9475,3.35,3.57625,0.335
Baybay,2024-08-06,1.0,268.7,0.025,0.9575,25.747500000000002,7.7125,2.2975,2.59875,0.36625
Baybay,2024-08-07,1.0,255.7625,0.03125,0.7262500000000001,27.00125,8.6275,2.98125,3.59,0.33875
Baybay,2024-08-08,1.0,269.95,0.01,0.7875,25.615,7.325,2.03375,2.4125,0.45375
Baybay,2024-08-09,1.0,274.1225,0.02,0.755,18.73125,7.4725,2.16125,2.67375,0.445
Baybay,2024-08-10,1.0,243.2475,0.0125,0.765,19.75875,7.3475,2.06625,2.49875,0.43375
Baybay,2024-08-11,1.0,253.26,0.0125,0.7625000000000001,22.37375,8.33,2.4975,2.895,0.37875000000000003
Baybay,2024-08-12,1.0,249.0875,0.027500000000000004,0.6575,21.25625,7.00375,2.3075,2.6887499999999998,0.36624999999999996
Baybay,2024-08-13,1.0,252.00875,0.025,0.895,24.9,7.995,2.62125,2.88875,0.40750000000000003
Baybay,2024-08-14,1.0,254.93,0.0275,0.98,28.87875,10.2225,4.84875,5.16125,0.2125
Baybay,2024-08-15,1.0,252.01,0.025,0.845,23.515,10.79,4.28,4.64375,0.23125
Baybay,2024-08-16,1.75,298.73875,0.03875,1.58,38.93625,19.49125,14.54875,15.2775,0.81375
Baybay,2024-08-17,2.125,284.5525,0.01625,1.05,42.1575,19.715,16.56875,17.0,0.0
Baybay,2024-08-18,1.625,241.5775,0.02125,0.6025,29.14625,14.0975,11.0075,11.307500000000001,0.0
Baybay,2024-08-19,1.0,224.05375,0.021249999999999998,0.52375,33.348749999999995,10.44625,2.8175,3.04875,0.0
Baybay,2024-08-20,1.0,211.12,0.025,0.46375,28.855,10.93,2.97125,3.2325,0.0
Baybay,2024-08-21,1.0,222.595,0.0325,0.48125,33.08125,12.07625,4.13875,4.54375,0.18375
Baybay,2024-08-22,1.0,211.12125,0.01875,0.41000000000000003,27.447499999999998,11.67625,3.61375,3.8475,0.02875
Baybay,2024-08-23,1.25,190.26,0.02375,0.87625,24.56625,16.93,7.075,7.335,0.09625
Baybay,2024-08-24,2.125,222.80124999999998,0.03625,1.125,27.3375,20.712500000000002,19.9875,20.30875,0.0
Baybay,2024-08-25,1.5,297.4875,0.01375,0.96375,37.52875,12.11375,8.37125,8.57625,0.21875
Baybay,2024-08-26,1.125,305.83125,0.01625,0.9425,35.74,8.67125,3.73125,3.945,0.29125
Baybay,2024-08-27,1.0,279.5475,0.0225,1.09625,23.6475,8.83,3.1262499999999998,3.36375,0.32125000000000004
Baybay,2024-08-28,1.0,299.57500000000005,0.01625,0.8275,31.51625,7.33125,2.50875,2.80875,0.34375
Baybay,2024-08-29,1.0,271.2025,0.02,0.8325,28.74375,6.7787500000000005,1.99375,2.2225,0.4025
Baybay,2024-08-30,1.0,288.7275,0.0125,0.8625,32.94625,9.425,3.9975,4.38875,0.25875000000000004
Baybay,2024-08-31,1.875,302.07625,0.01625,0.95875,39.92125,20.52125,15.158750000000001,15.44375,0.0
Bayugan,2024-08-01,1.25,339.21125,0.08125,2.77375,19.080000000000002,0.5425,6.981249999999999,7.7,1.55375
Bayugan,2024-08-02,1.125,343.80125,0.0475,2.72625,19.94875,0.59375,5.7275,6.41125,1.235
Bayugan,2024-08-03,1.0,283.71875,0.0475,1.8975,18.06875,0.4125,3.645,4.2,0.9275
Bayugan,2024-08-04,1.0,268.7,0.095,2.3025,17.1275,0.5625,3.1237500000000002,3.7487500000000002,1.2925
Bayugan,2024-08-05,1.0,294.15,0.10250000000000001,2.73375,15.29375,0.7212500000000001,4.36625,4.89,1.7537500000000001
Bayugan,2024-08-06,1.0,289.56,0.09875,2.5425,14.73375,0.6575,3.645,4.2775,1.3625
Bayugan,2024-08-07,1.0,268.69875,0.05875,2.2887500000000003,15.70625,0.5875,3.4575,4.09875,0.79375
Bayugan,2024-08-08,1.0,282.05125,0.08625,2.40375,13.0625,0.54375,3.9025,4.5,0.92
Bayugan,2024-08-09,1.0,261.1875,0.185,3.27,10.57625,0.85625,3.4,4.18125,1.9975
Bayugan,2024-08-10,1.0,291.23,0.053750000000000006,3.37875,15.899999999999999,0.9325,4.765,5.51,2.42875
Bayugan,2024-08-11,1.0,306.24875,0.04,3.7175000000000002,14.3225,0.95375,5.2125,5.9725,2.24625
Bayugan,2024-08-12,1.0,289.1425,0.09,2.54,14.97875,0.6025,4.53875,5.1075,0.91
Bayugan,2024-08-13,1.0,308.7525,0.1775,2.71625,18.71,0.71875,5.39375,6.225,1.7475
Bayugan,2024-08-14,1.0,286.22125,0.035,2.21375,14.80875,0.59625,3.9525,4.45875,0.7825
Bayugan,2024-08-15,1.0,272.035,0.14875000000000002,2.42625,15.158750000000001,0.6637500000000001,4.5375,5.3075,1.03375
Bayugan,2024-08-16,1.0,247.83625,0.055,2.13375,15.965,0.6225,3.0675,3.7025,0.6399999999999999
Bayugan,2024-08-17,1.0,244.49875,0.045,2.3375,14.205,0.69625,3.61625,4.18375,0.7212500000000001
Bayugan,2024-08-18,1.0,250.7575,0.06875,2.51,9.7475,0.6425,3.42875,3.94125,0.9375
Bayugan,2024-08-19,1.0,245.75,0.08125,2.12125,14.12875,0.6475,3.04,3.49625,0.7424999999999999
Bayugan,2024-08-20,1.0,248.25375,0.046250000000000006,2.02125,19.4225,0.74,3.15625,3.6174999999999997,0.5825
Bayugan,2024-08-21,1.0,237.40625,0.06625,2.38125,10.52875,0.6587500000000001,2.62625,3.2075,0.59125
Bayugan,2024-08-22,1.0,230.105,0.07,2.49625,10.24125,0.6225,2.73375,3.45,0.6475
Bayugan,2024-08-23,1.0,249.09,0.23875,2.3375,15.71625,0.55875,3.20125,3.62375,1.2425
Bayugan,2024-08-24,1.0,267.03125,0.0325,2.54,17.84,0.5975,3.1475,3.60375,1.5337500000000002
Bayugan,2024-08-25,1.25,302.495,0.065,3.005,15.445,0.7375,5.51,6.12125,2.4725
Bayugan,2024-08-26,1.0,289.97875,0.04125,1.885,16.11625,0.46875,4.0425,4.50625,1.03375
Bayugan,2024-08-27,1.0,315.01375,0.08625000000000001,3.465,15.65875,0.855,5.17625,5.81125,2.25875
Bayugan,2024-08-28,1.0,297.06875,0.0525,2.69625,19.5625,0.75125,5.27,5.8375,0.96625
Bayugan,2024-08-29,1.0,306.66625,0.07875,3.645,13.5725,0.89625,5.19125,5.93,2.065
Bayugan,2024-08-30,1.0,300.825,0.04875,2.47375,18.0275,0.5475,3.30625,3.82625,1.1075
Bayugan,2024-08-31,1.0,304.1625,0.03875,1.7537500000000001,21.4925,0.36375,3.12875,3.45875,0.7225
Bislig,2024-08-01,2.0,609.57625,0.12125,13.35,29.97375,2.2375,18.958750000000002,20.78875,3.46
Bislig,2024-08-02,1.875,574.1125,0.1825,11.58875,32.68875,2.61375,15.49125,16.82125,3.5300000000000002
Bislig,2024-08-03,2.375,577.03125,0.12125,10.2375,45.03875,3.71,25.60625,27.092499999999998,4.465
Bislig,2024-08-04,1.625,537.81375,0.3625,10.1975,37.057500000000005,3.40125,11.3625,12.8925,5.2700000000000005
Bislig,2024-08-05,1.5,516.11625,0.30124999999999996,12.11375,21.42875,2.92875,11.803749999999999,13.36,4.50625
Bislig,2024-08-06,1.25,466.46625,0.27875,9.94,17.283749999999998,2.0025,6.800000000000001,8.09,3.19
Bislig,2024-08-07,2.5,748.515,0.1675,17.97125,58.23125,4.3525,21.615,24.0275,8.5975
Bislig,2024-08-08,2.5,809.43125,0.28500000000000003,21.57125,42.3725,4.365,22.9225,25.325,6.226249999999999
Bislig,2024-08-09,2.375,708.4625,0.27375,18.68,44.625,3.3274999999999997,20.1,22.35625,5.74875
Bislig,2024-08-10,2.0,608.74375,0.13625,14.181249999999999,36.7475,3.1062499999999997,17.63625,19.7575,4.94375
Bislig,2024-08-11,1.875,620.8425,0.1675,14.14875,40.71375,2.7775,17.47625,19.52625,6.108750000000001
Bislig,2024-08-12,2.5,719.31,0.33125,17.29625,60.575,4.40625,20.78625,23.125,7.93875
Bislig,2024-08-13,2.375,621.6775,0.16624999999999998,14.14875,48.08375,3.6174999999999997,20.57875,22.57375,4.3425
Bislig,2024-08-14,1.875,538.6487500000001,0.15,10.67875,44.86,2.37875,13.908750000000001,15.24,3.80125
Bislig,2024-08-15,1.375,428.08125,0.0975,8.1675,31.5825,1.29125,8.92875,10.03125,2.93375
Bislig,2024-08-16,1.0,295.81875,0.0675,4.05625,24.1875,0.6325000000000001,3.11375,3.69875,1.1725
Bislig,2024-08-17,1.0,252.00875000000002,0.0275,2.32875,21.97375,0.41875,1.8175,2.25375,0.9875
Bislig,2024-08-18,1.0,259.51875,0.02875,2.76875,23.1675,0.48,1.5625,1.8725,0.8474999999999999
Bislig,2024-08-19,1.0,342.1325,0.11875,8.055,20.48375,1.3,3.73,4.4325,1.9825
Bislig,2024-08-20,1.125,328.3625,0.23,5.8475,21.41875,0.76125,4.0125,4.915,1.55125
Bislig,2024-08-21,1.0,250.34,0.0675,2.73625,22.517500000000002,0.56,1.39875,1.85,0.86625
Bislig,2024-08-22,1.25,366.74875000000003,0.30125,7.91375,19.21,0.8875,4.95125,5.96875,1.43375
Bislig,2024-08-23,1.125,386.77750000000003,0.115,8.30125,22.2725,1.585,6.6975,7.7,1.99
Bislig,2024-08-24,2.0,508.18875,0.16875,9.89,44.261250000000004,1.96875,14.6275,15.901250000000001,2.7275
Bislig,2024-08-25,1.875,527.38375,0.13999999999999999,10.7325,33.9425,3.25375,12.6525,14.065,4.8225
Bislig,2024-08-26,1.75,555.75375,0.17125,12.15875,31.225,2.84375,13.14625,14.563749999999999,3.635
Bislig,2024-08-27,1.75,589.96875,0.15,14.11875,30.2425,3.7375000000000003,13.13125,14.786249999999999,4.98875
Bislig,2024-08-28,1.875,661.7325,0.46375,17.565,23.689999999999998,3.80375,14.28375,16.7425,6.5625
Bislig,2024-08-29,1.375,530.72,0.32749999999999996,13.4375,13.43,2.035,9.5175,11.08875,2.84375
